ASV
lcl|ASV_2711
lcl|ASV_8166
lcl|ASV_5915
lcl|ASV_3970
lcl|ASV_2753
lcl|ASV_770
lcl|ASV_2452
lcl|ASV_6381
lcl|ASV_3526
lcl|ASV_7714
lcl|ASV_3327
lcl|ASV_5587
lcl|ASV_1690
lcl|ASV_1678
lcl|ASV_2260
lcl|ASV_7308
lcl|ASV_4259
lcl|ASV_2973
lcl|ASV_8594
lcl|ASV_3224
lcl|ASV_4037
lcl|ASV_3452
lcl|ASV_5919
lcl|ASV_8388
lcl|ASV_7582
lcl|ASV_8244
lcl|ASV_63
lcl|ASV_5090
lcl|ASV_6296
lcl|ASV_5067
lcl|ASV_3994
lcl|ASV_6908
lcl|ASV_7759
lcl|ASV_1452
lcl|ASV_7702
